latitude,longitude,country_id
55.509220,8.502045,DNK
58.257489,7.892436,NOR
40.965046,29.108519,TUR
51.506526,3.895897,NLD
43.009952,-87.960990,USA
49.408367,11.130583,DEU
51.031638,6.972473,DEU
1.187399,104.104270,IDN
44.895316,-0.570910,FRA
31.803356,35.209645,ISR
31.959962,34.898932,ISR
33.501412,-82.299994,USA
11.559834,104.923731,KHM
41.772213,-88.213558,USA
49.042192,-122.278663,CAN
53.980125,-1.129934,GBR
53.244314,6.529530,NLD
51.926606,4.422579,NLD
43.605769,-79.528824,CAN
41.674123,12.501005,ITA
40.472959,-88.902192,USA
25.047743,-77.327021,BHS
35.159566,33.331620,CYP
43.657795,-70.261210,USA
39.524591,-119.821702,USA
51.590242,0.493970,GBR
50.983857,-113.957772,CAN
33.173192,-115.527217,USA
63.657298,26.026276,FIN
52.232818,0.152080,GBR
20.591741,-100.154948,MEX
50.612755,26.263979,UKR
42.780471,-1.709619,ESP
43.765411,-79.469719,CAN
-20.281310,57.528162,MUS
49.888866,-119.491594,CAN
44.548045,-92.939469,USA
35.717031,139.534516,JPN
50.677231,-120.321579,CAN
31.234582,121.389892,CHN
10.490972,-66.837069,VEN
12.984403,77.730380,IND
13.116259,80.162921,IND
17.441069,78.379491,IND
34.875928,135.553619,JPN
31.060730,121.395030,CHN
39.495830,116.057250,CHN
39.514859,116.312732,CHN
61.495136,23.764087,FIN
41.278066,-73.124952,USA
49.303965,-113.807748,CAN
53.416705,-4.339618,GBR
53.251952,-1.334398,GBR
51.600178,-1.776800,GBR
18.451791,-66.061592,PRI
49.491455,9.761490,DEU
20.659564,-100.105949,MEX
32.826240,-96.871069,USA
52.502115,13.369108,DEU
26.202067,-98.230760,USA
25.924524,-80.219912,USA
38.786872,-9.123606,PRT
40.511467,-3.675260,ESP
33.584743,-7.539614,MAR
50.082263,14.473478,CZE
-3.556036,-38.807057,BRA
32.988596,-117.073176,USA
47.368340,0.778101,FRA
56.106549,-3.271308,GBR
13.725779,100.514725,THA
37.660947,-77.573954,USA
39.131465,-84.700585,USA
39.004917,-84.601462,USA
39.238250,-84.379521,USA
42.967278,-85.672269,USA
39.406590,-84.544555,USA
41.880030,-88.007844,USA
41.076557,-81.502567,USA
41.674760,-86.251870,USA
39.475194,-118.777844,USA
-43.537953,172.632486,NZL
40.116512,-83.001782,USA
25.061606,121.639718,TWN
53.827108,-1.457791,GBR
-35.340658,149.209154,AUS
-36.796703,174.630866,NZL
-35.393363,149.164086,AUS
-32.033337,116.005525,AUS
-33.723362,150.837447,AUS
-36.614177,174.664014,NZL
50.031911,15.767369,CZE
50.084542,14.523196,CZE
43.480237,-80.545072,CAN
-20.810386,-49.385755,BRA
50.060172,14.482979,CZE
50.063438,14.528480,CZE
40.835269,-74.452295,USA
49.582216,6.114036,LUX
50.979961,5.828062,NLD
50.933978,5.365367,BEL
47.264623,-1.553624,FRA
43.919309,2.182681,FRA
48.850710,2.605305,FRA
32.775584,34.964351,ISR
32.290387,34.863020,ISR
52.136929,4.646530,NLD
52.336359,4.886629,NLD
52.080709,4.335837,NLD
50.832026,5.926056,NLD
51.526314,5.704454,NLD
52.389740,4.666999,NLD
52.241947,5.166760,NLD
52.902794,6.403534,NLD
52.010211,5.053571,NLD
51.176741,5.835498,NLD
52.526175,5.437886,NLD
51.607267,5.077065,NLD
50.840286,5.659369,NLD
52.237003,6.441280,NLD
51.810490,5.594896,NLD
51.437986,5.604801,NLD
51.183698,5.976112,NLD
51.523057,4.461151,NLD
51.932233,4.539624,NLD
52.909137,5.698611,NLD
52.165634,5.899516,NLD
52.496470,4.796800,NLD
52.532746,6.140071,NLD
12.979718,80.130328,IND
39.587328,-104.876437,USA
26.206581,50.203693,SAU
26.250090,44.027957,SAU
26.410879,50.085171,SAU
21.463002,39.212443,SAU
24.752715,46.689557,SAU
24.903403,46.803295,SAU
24.833338,46.888884,SAU
24.704565,46.793463,SAU
24.710334,46.763066,SAU
21.484735,39.948779,SAU
39.385068,-84.563195,USA
47.159043,-122.279404,USA
51.497751,-0.017329,GBR
33.344650,-111.899242,USA
49.167085,9.057036,DEU
44.828156,-93.113389,USA
43.166343,-77.672781,USA
43.595101,-79.637881,CAN
43.688969,-79.676562,CAN
43.622183,-79.672821,CAN
49.913375,10.866478,DEU
51.405253,21.169755,POL
-19.930583,-44.061407,BRA
37.738648,29.092411,TUR
38.386224,27.183935,TUR
39.994518,-82.854439,USA
40.082999,-82.900249,USA
23.153893,113.339328,CHN
31.284882,121.497286,CHN
30.515575,114.415113,CHN
46.227170,6.055819,CHE
46.255521,6.056237,FRA
40.551650,-75.598676,USA
0.342634,32.590343,UGA
41.175521,-8.584648,PRT
51.491853,-3.580833,GBR
35.031571,-85.297356,USA
11.604988,104.899317,KHM
24.822967,67.030681,PAK
35.152216,-80.841777,USA
31.758263,-106.489826,USA
43.337144,5.352309,FRA
31.691640,121.102286,CHN
39.314762,117.187962,CHN
44.459512,25.980043,ROU
44.773393,-0.656906,FRA
36.268342,-95.909589,USA
37.302914,-77.457460,USA
41.863795,-87.674853,USA
41.801114,-88.148407,USA
25.069641,121.582206,TWN
25.091075,121.559834,TWN
-33.480587,-70.546053,CHL
-22.547200,27.104300,BWA
41.495164,-72.789963,USA
38.888564,115.545645,CHN
39.835265,116.276913,CHN
31.799917,119.864436,CHN
23.065386,113.937482,CHN
49.992944,8.578494,DEU
30.313917,120.066536,CHN
40.540477,111.828209,CHN
34.821043,117.342144,CHN
37.238893,-121.782864,USA
31.151891,121.136486,CHN
1.338122,103.893402,SGP
37.870590,112.548879,CHN
34.293554,108.702883,CHN
31.036145,120.766722,CHN
24.816761,102.875158,CHN
34.803778,113.478917,CHN
40.065341,116.354019,CHN
31.869712,117.112279,CHN
22.933843,113.926418,CHN
38.865675,121.510989,CHN
23.045587,113.791391,CHN
23.119792,113.248786,CHN
22.569702,114.106222,CHN
19.998305,110.318400,CHN
31.803723,117.209582,CHN
30.879316,120.079966,CHN
39.574829,116.770716,CHN
39.718709,109.919589,CHN
36.661062,117.133710,CHN
31.230393,121.473704,CHN
34.236900,108.887962,CHN
38.060197,114.495001,CHN
36.868930,114.493932,CHN
28.751300,104.641700,CHN
31.778955,117.243994,CHN
31.403548,119.483806,CHN
30.930789,117.809901,CHN
34.496813,109.462989,CHN
31.347211,118.433746,CHN
31.335267,118.363151,CHN
31.490637,120.311143,CHN
24.461811,118.090758,CHN
31.407638,119.860775,CHN
30.906239,120.945102,CHN
22.916476,114.083363,CHN
23.154325,113.448302,CHN
22.727470,113.529927,CHN
23.152162,113.498767,CHN
22.733459,113.505581,CHN
20.030793,110.328859,CHN
30.276063,119.985478,CHN
30.202440,120.193240,CHN
40.869718,111.746057,CHN
30.870619,120.103244,CHN
39.602049,116.724860,CHN
34.618452,112.454290,CHN
23.022353,113.466914,CHN
39.526556,109.872887,CHN
34.350724,108.929501,CHN
22.759107,113.922121,CHN
24.479834,118.089425,CHN
30.540973,104.055719,CHN
40.020085,116.465686,CHN
35.732429,107.703591,CHN
40.487140,115.560957,CHN
40.318488,115.824652,CHN
40.268513,115.539833,CHN
39.465411,114.283252,CHN
37.358229,-77.328907,USA
42.323946,-88.147708,USA
34.578908,133.743680,JPN
44.415242,26.076517,ROU
-43.523131,172.545436,NZL
-36.882750,174.762614,NZL
-37.683274,176.136227,NZL
24.828315,121.011894,TWN
22.630054,120.307977,TWN
25.061765,121.494487,TWN
25.175776,121.441642,TWN
25.028462,121.420202,TWN
24.143132,120.643206,TWN
23.023018,120.250723,TWN
22.996735,120.211202,TWN
25.034296,121.524445,TWN
24.997808,121.456700,TWN
25.036815,121.573123,TWN
25.013249,121.287416,TWN
24.938694,121.252576,TWN
51.584370,0.466992,GBR
46.786519,23.603040,ROU
56.099039,10.217216,DNK
55.727712,12.379929,DNK
56.238456,10.114188,DNK
55.716653,12.237681,DNK
55.549895,9.652121,DNK
50.743942,-1.951528,GBR
35.077568,-81.578911,USA
1.291106,103.792277,SGP
34.786714,-102.073851,USA
32.398365,-100.915261,USA
31.688686,-103.069671,USA
31.464147,-99.556221,USA
31.842695,-102.322676,USA
32.374831,-102.988793,USA
35.718408,-5.911846,MAR
35.884764,-5.500788,MAR
4.713809,-74.087988,COL
-34.588122,-58.469083,ARG
3.468578,-76.531233,COL
10.493013,-66.807161,VEN
-31.462084,-64.201387,ARG
-25.470267,-49.350864,BRA
-2.149875,-79.953135,ECU
-32.929852,-68.810093,ARG
19.442385,-99.202442,MEX
8.974920,-79.566652,PAN
-0.172112,-78.493290,ECU
-0.092242,-78.474199,ECU
-22.907685,-43.206699,BRA
-32.967531,-60.620826,ARG
-33.358004,-70.675738,CHL
45.272918,-66.062519,CAN
40.600571,-111.917040,USA
33.139308,-96.659212,USA
40.480025,-3.612697,ESP
35.855353,-78.868112,USA
33.722595,73.084814,PAK
41.673605,-83.690760,USA
52.334018,4.925707,NLD
-22.269796,166.405814,NCL
-7.541185,110.718464,IDN
-7.778915,110.394719,IDN
29.430094,-98.494716,USA
39.276722,-80.270207,USA
38.358396,-81.649017,USA
39.659766,-79.990234,USA
55.697633,37.565708,RUS
50.691940,3.200158,FRA
28.659091,-17.908103,ESP
28.963906,-13.550738,ESP
28.476996,-16.312144,ESP
41.069536,29.006508,TUR
47.154188,8.433737,CHE
47.153705,8.299493,CHE
47.176130,8.112999,CHE
47.058448,8.093051,CHE
51.782379,19.501075,POL
34.706657,33.062483,CYP
48.876084,2.327981,FRA
41.204163,-8.554649,PRT
-31.360034,-64.170322,ARG
-33.242776,-70.737504,CHL
-34.619147,-58.368502,ARG
4.765065,-74.173035,COL
-12.210093,-76.961624,PER
41.144435,-104.695079,USA
41.125842,-104.898660,USA
36.056838,-85.138117,USA
35.960612,-85.046521,USA
34.705813,-84.950722,USA
34.734127,-84.962970,USA
36.576159,-84.110753,USA
35.873217,-84.240829,USA
32.348233,-88.708242,USA
36.445634,-81.800722,USA
36.398525,-83.693283,USA
33.927709,-84.185574,USA
33.002150,-82.833890,USA
32.261883,-90.919410,USA
32.234655,-82.364051,USA
33.707131,-82.751702,USA
30.849694,-89.140814,USA
36.546789,-84.452179,USA
33.511374,-111.989117,USA
42.561900,-83.186244,USA
51.505431,-3.228608,GBR
-3.055329,-59.990585,BRA
40.352088,18.182856,ITA
41.646098,41.640490,GEO
41.722301,44.790646,GEO
23.609166,58.551659,OMN
22.866851,57.547961,OMN
42.141200,24.748969,BGR
37.200715,-3.656902,ESP
52.040516,5.556639,NLD
13.756331,100.501765,THA
56.010540,37.160764,RUS
23.066361,72.521604,IND
52.282782,4.761337,NLD
48.597344,2.408254,FRA
38.457628,-77.978034,USA
34.639402,135.421389,JPN
50.108851,8.805789,DEU
50.079486,8.540500,DEU
-22.771077,-47.104385,BRA
44.809393,-93.637233,USA
45.468229,8.872511,ITA
42.034391,-87.953277,USA
20.622113,-100.146834,MEX
29.415390,-98.798009,USA
41.922470,12.532022,ITA
41.929180,12.591017,ITA
55.570792,37.963938,RUS
55.987153,37.202151,RUS
35.299900,-82.160813,USA
28.541577,77.400751,IND
6.170281,1.191654,TGO
38.146801,23.851233,GRC
26.683635,-80.055338,USA
38.724021,-89.908539,USA
44.374937,23.854024,ROU
21.032136,105.786058,VNM
10.852908,106.794923,VNM
40.083053,-82.938473,USA
42.512174,-84.655422,USA
-31.898057,115.894880,AUS
23.008721,113.552858,CHN
36.570753,111.795727,CHN
-8.636492,115.183362,IDN
-6.255340,106.832587,IDN
-2.198900,-80.085632,ECU
-0.273430,-78.473996,ECU
46.174664,21.319185,ROU
46.199290,21.319758,ROU
55.968348,-2.971731,GBR
9.948173,-84.072287,CRI
42.484986,-71.548192,USA
50.927895,5.781061,NLD
50.845926,-0.988646,GBR
45.446945,-73.876276,CAN
52.380996,4.707431,NLD
33.831584,-117.918000,USA
43.556114,6.929097,FRA
26.390104,-80.109070,USA
44.860700,-0.553200,FRA
42.625146,-73.786887,USA
33.834773,-117.945312,USA
42.395758,-71.262983,USA
42.881248,-78.846625,USA
34.177424,-118.311446,USA
41.127955,-104.811631,USA
41.819945,-87.728899,USA
42.327918,-83.062680,USA
39.203525,-76.712466,USA
31.774045,-106.444142,USA
41.116680,-74.575880,USA
40.885289,-74.046439,USA
21.411494,-157.974766,USA
25.994979,-80.180454,USA
29.906457,-95.625991,USA
39.765649,-86.143842,USA
32.822764,-96.915355,USA
37.758132,-121.798203,USA
42.991127,-87.916543,USA
36.125673,-86.755596,USA
35.467915,-97.518511,USA
28.425335,-81.121008,USA
39.514233,-121.550291,USA
33.862610,-116.545928,USA
33.400229,-112.047941,USA
40.459563,-79.969377,USA
45.543830,-122.721913,USA
35.778904,-78.647671,USA
34.097255,-117.367081,USA
37.542127,-77.423702,USA
32.713868,-117.157886,USA
41.018940,-74.549833,USA
47.610325,-117.518383,USA
42.111006,-72.578955,USA
37.987619,-121.288707,USA
44.967273,-93.056325,USA
43.075315,-76.099887,USA
47.227748,-122.466644,USA
42.259537,-71.804628,USA
39.624412,-104.894394,USA
47.308795,5.030508,FRA
45.189831,5.736757,FRA
33.879759,-118.026713,USA
50.646161,3.102334,FRA
40.564424,-3.597521,ESP
25.808003,-80.328712,USA
43.039031,-87.906954,USA
43.666087,-79.591162,CAN
43.592796,3.867315,FRA
47.200748,-1.559334,FRA
29.950409,-90.074257,USA
43.703450,7.259826,FRA
48.903292,2.252786,FRA
34.167484,-118.088075,USA
33.416078,-112.009983,USA
46.588166,0.340099,FRA
48.111261,-1.627393,FRA
49.429088,1.075969,FRA
32.880448,-117.209466,USA
48.595267,7.740044,FRA
47.311762,-122.294558,USA
43.769610,-79.330905,CAN
43.620207,1.421250,FRA
47.434124,0.690976,FRA
41.083729,-73.817679,USA
51.925919,0.931638,GBR
35.039048,-89.718646,USA
-27.579018,153.098523,AUS
32.811368,-96.862530,USA
23.755489,90.379953,BGD
23.164585,89.216147,BGD
47.522981,7.674246,CHE
27.983533,-80.557161,USA
33.332274,-111.957932,USA
46.960726,7.443053,CHE
46.936610,7.429913,CHE
33.883942,-84.472222,USA
46.309300,7.966561,CHE
50.402022,30.572290,UKR
50.458847,30.488757,UKR
55.734704,37.401892,RUS
40.121807,-75.420961,USA
42.313687,-71.579653,USA
41.554412,-73.041102,USA
40.544232,-75.655140,USA
40.673426,-75.377060,USA
49.595168,6.220404,LUX
35.203139,-89.808542,USA
40.112427,-88.242491,USA
40.301853,-88.159404,USA
52.033298,4.497334,NLD
52.079757,-0.703324,GBR
39.101448,-76.847820,USA
45.879470,-72.545770,CAN
45.565528,-73.475381,CAN
45.599144,-73.569022,CAN
40.190772,-83.011266,USA
30.261294,-81.605118,USA
40.136563,-82.718944,USA
28.079660,-81.975166,USA
43.849263,-79.363871,CAN
49.258180,-123.016278,CAN
42.745456,-73.759143,USA
38.833172,-104.823928,USA
32.992965,-96.930706,USA
41.550523,-90.482415,USA
47.253335,-122.436738,USA
44.667987,-74.980145,USA
39.728150,-105.122606,USA
28.530971,-81.382631,USA
41.657711,-86.254177,USA
36.028197,-115.089178,USA
30.542938,-97.569942,USA
39.539498,-119.485707,USA
36.238888,-115.106899,USA
52.344018,4.835832,NLD
52.527123,13.321499,DEU
48.898832,2.304793,FRA
50.874063,4.496042,BEL
55.652819,12.518043,DNK
50.120795,8.737260,DEU
51.508457,-0.057929,GBR
51.803591,-0.193456,GBR
45.771837,4.875724,FRA
40.487789,-3.665619,ESP
45.494617,9.172837,ITA
51.539298,4.507697,NLD
34.714488,135.509681,JPN
34.746674,135.768542,JPN
35.687705,139.776155,JPN
44.047105,-121.328075,USA
47.230041,-120.001280,USA
50.079796,19.991980,POL
52.126306,21.018780,POL
51.043430,13.722584,DEU
50.614558,3.104236,FRA
33.356707,-111.635249,USA
39.589320,-104.842188,USA
40.632830,-74.919082,USA
30.430739,-95.481722,USA
39.989361,-74.889540,USA
39.368663,-76.467335,USA
39.998696,-75.573663,USA
44.882925,10.086242,ITA
42.769774,-84.504974,USA
42.914982,-85.569870,USA
47.131589,7.241301,CHE
27.118142,-80.254020,USA
40.993583,28.826685,TUR
41.297560,69.272965,UZB
33.444490,-112.376723,USA
42.078488,-88.197587,USA
32.391105,-88.622286,USA
40.105785,-82.806892,USA
33.569563,-112.333493,USA
32.536167,-96.805092,USA
35.776965,-80.975705,USA
43.759050,-79.534574,CAN
59.996823,30.219154,RUS
51.774199,-0.245837,GBR
61.198315,7.220262,NOR
61.883674,8.252631,NOR
61.713712,27.328280,FIN
48.138533,11.679111,DEU
51.243648,-0.215376,GBR
51.187691,6.867225,DEU
37.484700,-5.930391,ESP
45.799495,24.138147,ROU
59.444178,17.943703,SWE
37.689269,-97.343345,USA
-17.721816,-63.156472,BOL
35.086382,-106.741964,USA
44.728040,-93.182536,USA
42.473676,-92.458662,USA
41.910750,-88.115282,USA
31.679702,-106.289742,USA
41.113074,-73.388657,USA
35.040255,-89.884930,USA
39.617362,-119.883493,USA
31.130948,-97.365864,USA
-23.605586,-46.696093,BRA
47.792042,13.010641,AUT
47.706223,13.082798,AUT
38.592462,-121.275058,USA
38.697371,-121.283106,USA
44.862721,-93.330549,USA
46.827648,-96.853225,USA
43.531463,-71.473270,USA
42.984903,-71.465432,USA
44.164207,-94.002558,USA
39.481175,-88.372803,USA
38.673338,-121.390048,USA
40.518601,-80.015192,USA
40.601530,-79.819505,USA
-24.943693,-53.445730,BRA
49.414007,11.170947,DEU
48.955602,8.180991,FRA
-28.942016,-49.497929,BRA
39.362601,-74.414659,USA
39.363099,-74.438563,USA
36.146359,-5.353578,GIB
54.148069,-4.491542,IMN
38.978677,-79.146216,USA
40.802560,-73.479949,USA
40.355487,-74.598676,USA
52.396707,-1.578281,GBR
10.477343,-85.061637,CRI
15.182195,120.529450,PHL
14.573757,121.072350,PHL
49.731902,-96.987300,CAN
40.443066,15.008319,ITA
-21.185226,-47.808191,BRA
37.851526,-4.799189,ESP
60.593520,-145.579286,USA
43.358483,-78.603038,USA
49.453857,11.064198,DEU
35.613977,139.472365,JPN
36.625757,-95.092500,USA
12.099092,-68.906422,CUW
54.949232,73.338954,RUS
51.651879,-0.055382,GBR
30.269332,-97.665993,USA
37.050447,-88.393901,USA
33.213179,-97.210739,USA
47.909643,-97.111518,USA
35.185571,-83.916148,USA
35.785354,-95.301510,USA
31.541738,-103.818692,USA
33.925428,-84.481591,USA
39.781537,-104.965639,USA
34.058734,-118.235439,USA
28.427137,-81.420060,USA
41.706238,-87.519517,USA
40.675717,-74.274566,USA
40.048793,-76.255980,USA
40.396134,-105.076927,USA
51.903628,-8.512489,IRL
41.181105,-95.931356,USA
43.594679,-96.718453,USA
43.606953,-96.809193,USA
38.924992,-94.762115,USA
41.137715,-96.042885,USA
9.933470,-84.083078,CRI
-32.887676,151.731967,AUS
50.724044,-1.906547,GBR
-34.038128,18.477496,ZAF
29.800293,106.524124,CHN
49.936229,14.356428,CZE
48.829062,17.060532,CZE
49.860905,18.212657,CZE
45.519919,-123.082911,USA
51.129211,-0.176523,GBR
60.218722,24.873644,FIN
51.887996,-0.818408,GBR
51.619839,-0.779073,GBR
45.827954,16.072504,HRV
55.753563,37.681775,RUS
45.509021,-73.661387,CAN
41.768371,-72.672853,USA
41.822585,-71.424814,USA
41.053787,-73.536958,USA
-26.216080,28.014580,ZAF
51.383274,-0.137590,GBR
53.189316,-114.473672,CAN
51.406817,-114.030679,CAN
52.314163,-113.797079,CAN
43.911887,2.055752,FRA
45.038263,7.651690,ITA
51.241413,6.711652,DEU
13.792816,100.574224,THA
11.019394,-74.929765,COL
32.437327,-90.147215,USA
33.470561,-88.791135,USA
48.758257,-122.492038,USA
35.168587,136.909088,JPN
22.160002,113.556187,MAC
20.340488,85.802578,IND
17.196396,78.166136,IND
19.108250,73.024693,IND
12.840065,77.665455,IND
25.096113,55.161125,ARE
25.141760,55.196556,ARE
17.423251,78.330398,IND
22.615290,88.459488,IND
26.867596,81.012707,IND
28.532614,77.348955,IND
25.632292,85.100327,IND
37.398167,-77.522595,USA
48.481045,-123.394854,CAN
51.453386,0.258028,GBR
51.279762,0.549032,GBR
41.303669,-72.751708,USA
-25.449631,-49.259786,BRA
52.928153,-1.212336,GBR
8.950423,-79.552581,PAN
8.991270,-79.519267,PAN
-6.210869,106.846161,IDN
45.648194,25.597514,ROU
45.640940,25.629971,ROU
44.421437,26.038402,ROU
24.893379,67.028061,PAK
36.609359,-6.195319,ESP
44.342560,-89.859748,USA
33.681745,-112.099930,USA
12.966158,77.614636,IND
48.647253,2.232408,FRA
48.771434,2.010782,FRA
41.803486,-88.244399,USA
39.101366,-84.523849,USA
39.389914,-84.215178,USA
31.856606,-97.355573,USA
32.984194,-96.697025,USA
53.320997,-6.447761,IRL
35.936216,-78.880356,USA
50.096662,8.585449,DEU
29.844093,-95.558490,USA
38.980008,-84.619340,USA
51.503736,-0.447762,GBR
51.548981,-0.526133,GBR
45.482388,9.265526,ITA
40.540829,-74.541113,USA
41.216380,-95.871968,USA
39.209213,-84.469773,USA
48.731759,2.321228,FRA
47.238682,-119.877160,USA
29.474082,-98.685454,USA
1.352083,103.819836,SGP
39.550897,-89.897179,USA
35.146585,33.386456,CYP
40.161732,-83.012362,USA
39.549720,-105.033800,USA
39.561667,-104.827767,USA
32.832079,-97.041209,USA
40.721358,-74.036285,USA
36.059446,-115.217388,USA
51.439184,-0.882846,GBR
44.778870,-93.461586,USA
47.181474,-119.321314,USA
33.456238,-111.978919,USA
47.440858,-122.255254,USA
27.945267,-82.351323,USA
43.599113,-79.744436,CAN
63.975911,-22.578542,ISL
38.309637,-77.108330,USA
53.741337,-1.650200,GBR
51.544661,-2.570597,GBR
55.780856,-4.099894,GBR
32.302218,-110.824700,USA
28.069406,-16.511344,ESP
33.000534,-96.996952,USA
37.982623,23.917573,GRC
14.113618,100.593651,THA
31.975966,35.866030,JOR
26.411588,50.175139,SAU
45.480354,12.245650,ITA
43.049232,-89.296673,USA
36.711687,-6.122161,ESP
37.333710,127.118382,KOR
37.539630,126.953337,KOR
50.721870,-1.874808,GBR
30.453033,-91.115745,USA
32.510911,-93.750076,USA
-12.436358,130.834540,AUS
49.877060,8.642700,DEU
39.687140,-75.574429,USA
47.201645,7.528400,CHE
45.927457,-0.522374,FRA
37.937130,23.875388,GRC
50.099765,8.960656,DEU
40.671275,-3.609508,ESP
45.475168,9.037901,ITA
52.210091,20.843958,POL
50.323282,3.353914,FRA
33.748393,-84.542932,USA
42.355170,-71.060460,USA
39.884540,-105.080310,USA
32.538014,-96.734669,USA
33.078264,-96.812850,USA
40.480614,-111.905155,USA
51.446861,-0.453855,GBR
45.143761,-93.387167,USA
38.982105,-94.713311,USA
40.451334,-80.190101,USA
44.840470,-93.157764,USA
40.764746,-111.887565,USA
45.786291,16.029947,HRV
41.099976,28.771581,TUR
52.536653,13.241083,DEU
50.161708,8.534155,DEU
39.179490,-85.896024,USA
50.680664,-2.256092,GBR
-17.738212,-63.140673,BOL
34.063467,-117.563992,USA
47.500765,8.723529,CHE
42.618014,27.358477,BGR
50.252811,10.961609,DEU
52.301772,4.941164,NLD
50.449520,30.435243,UKR
42.006889,21.382784,MKD
45.713365,4.955292,FRA
53.198684,5.762779,NLD
40.940327,9.526258,ITA
51.027053,3.683757,BEL
53.165024,6.864535,NLD
14.639307,-90.514597,GTM
52.320492,9.984066,DEU
50.420776,30.394975,UKR
59.904621,30.376373,RUS
55.778672,49.139560,RUS
50.418108,30.550000,UKR
49.402265,15.589763,CZE
-33.156370,-66.314141,ARG
51.372491,12.472900,DEU
37.292340,14.998102,ITA
46.926283,8.999025,CHE
-31.862861,115.822270,AUS
-23.648156,-46.724294,BRA
47.410339,9.323343,CHE
45.848153,9.014592,CHE
55.673640,37.625834,RUS
52.131037,7.696538,DEU
51.587469,4.304933,NLD
59.832157,30.304442,RUS
49.452328,11.024831,DEU
48.245774,14.619985,AUT
52.449898,16.956882,POL
56.068862,9.988349,DNK
-54.805793,-68.306448,ARG
47.562166,8.887697,CHE
52.216396,6.820552,NLD
52.123364,5.144121,NLD
41.323012,69.252293,UZB
24.191125,54.470544,ARE
49.052891,14.439045,CZE
47.488631,9.738252,AUT
42.331992,-122.880121,USA
44.050710,-123.093116,USA
56.822147,60.634563,RUS
49.592342,17.273803,CZE
36.055910,-80.227485,USA
35.724984,-78.662363,USA
35.505170,-80.622737,USA
55.716407,37.707318,RUS
47.038972,28.767104,MDA
50.909895,4.043735,BEL
44.028935,20.928842,SRB
-37.800371,144.773637,AUS
-6.263670,107.156357,IDN
61.194172,23.820960,FIN
48.116464,17.092366,SVK
43.720361,-1.051991,FRA
52.064675,4.386809,NLD
63.447809,-20.278762,ISL
41.066329,14.321456,ITA
41.052861,14.348453,ITA
29.749456,-95.471890,USA
18.553500,73.892887,IND
-46.335884,168.387449,NZL
51.705153,39.289804,RUS
50.612026,36.570252,RUS
51.664845,36.119879,RUS
53.885115,27.453335,BLR
51.045485,-114.083357,CAN
43.044049,-87.950807,USA
43.308048,76.935799,KAZ
52.630325,4.767795,NLD
55.769734,37.524440,RUS
52.190644,20.930800,POL
59.917823,30.273934,RUS
59.433708,24.716726,EST
27.662826,83.474373,NPL
54.611621,25.120872,LTU
35.701458,-81.156867,USA
60.303008,25.101593,FIN
55.886010,37.512880,RUS
54.691372,25.287890,LTU
25.110496,55.204151,ARE
25.026524,55.185235,ARE
23.583970,58.201881,OMN
23.600544,58.437401,OMN
6.237902,-75.597240,COL
51.298831,-0.830239,GBR
47.482045,19.174170,HUN
38.576462,-121.307198,USA
45.774942,21.213440,ROU
33.953324,-98.524721,USA
14.601364,121.083330,PHL
45.155888,5.741359,FRA
45.624082,5.165459,FRA
47.206806,8.708438,CHE
51.845912,4.679120,NLD
52.290346,4.682040,NLD
51.987025,5.934010,NLD
51.695682,5.037883,NLD
47.494874,19.109969,HUN
45.736131,21.251203,ROU
42.225500,-89.020931,USA
29.394132,-95.037997,USA
55.692962,37.427071,RUS
53.635048,9.872457,DEU
47.142374,8.128184,CHE
13.150924,77.709214,IND
27.424464,-80.409219,USA
47.168243,8.517151,CHE
47.200191,8.538417,CHE
52.990218,18.665103,POL
35.857400,-86.406496,USA
52.336209,-1.942166,GBR
28.019100,-82.525980,USA
52.310748,-1.936862,GBR
42.874621,74.569762,KGZ
13.811927,-89.429305,SLV
55.073489,82.960006,RUS
62.237304,25.911535,FIN
40.657755,-74.004847,USA
55.856344,-4.274441,GBR
55.834642,-3.953212,GBR
57.340630,-2.132723,GBR
27.566377,35.535104,SAU
41.343420,69.336454,UZB
24.164710,38.056047,SAU
47.186412,8.490972,CHE
36.787812,10.076882,TUN
48.793826,1.980406,FRA
39.759996,-84.194198,USA
42.662721,23.380178,BGR
49.511400,8.502410,DEU
49.078237,17.483672,CZE
35.209720,33.363609,CYP
53.378883,-2.258584,GBR
11.506337,104.938807,KHM
38.370328,-85.593560,USA
50.108550,8.670276,DEU
24.766586,46.598528,SAU
10.480980,-66.858318,VEN
10.160561,-67.955056,VEN
1.560047,103.714367,MYS
60.990349,25.706269,FIN
60.413732,24.759761,FIN
-29.778887,30.992582,ZAF
38.462142,-78.856379,USA
28.508004,77.384524,IND
62.489933,16.049679,SWE
55.832140,13.325173,SWE
51.688721,-0.216721,GBR
59.356857,17.970033,SWE
37.552734,15.096953,ITA
52.288636,0.168224,GBR
48.032272,12.837259,AUT
28.621439,77.382213,IND
59.173824,10.211545,NOR
51.601147,-0.711799,GBR
5.749388,-55.272239,SUR
-8.949791,13.181521,AGO
49.787524,6.089553,LUX
45.192119,5.703447,FRA
53.407366,-2.932834,GBR
5.814026,-55.168497,SUR
43.240083,5.399141,FRA
51.339317,12.301249,DEU
50.101642,14.342477,CZE
33.691399,-84.047062,USA
33.497839,-86.822045,USA
33.132271,-80.266906,USA
36.456636,-111.621094,USA
